Ticker,Security_Name,GICS_Sector,GICS_Industry,Alpha_Score,Alpha_Quintile,Model_ID,Model_Name,As_Of_Date,Alpha_Confidence,Expected_Return_1M_Pct,Expected_Return_3M_Pct,Signal_Strength
SYN387,Synthetic Company 387,Consumer Discretionary,Consumer Services,0.6730528261651988,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.742335924499504,0.6864404514294729,3.429573719551717,Strong
SYN388,Synthetic Company 388,Industrials,Machinery,0.14198139240819632,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9335570074126147,0.08589357034769485,0.36686951865737927,Very Weak
SYN389,Synthetic Company 389,Energy,"Oil, Gas & Consumable Fuels",0.7727083611124458,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7828889008562185,1.3121748771173871,5.617501497481245,Strong
SYN390,Synthetic Company 390,Communication Services,Telecommunication Services,0.44542372578834416,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6766911178144784,0.42507152872470516,2.8883504019472857,Neutral
SYN391,Synthetic Company 391,Industrials,Electrical Equipment,0.844463930945394,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7606372177820545,1.990995860397874,4.980594592865439,Very Strong
SYN392,Synthetic Company 392,Industrials,Aerospace & Defense,0.36722648807216807,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9217855916004354,0.9620671912682841,1.953133807666739,Weak
SYN393,Synthetic Company 393,Energy,"Oil, Gas & Consumable Fuels",1.0,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6616334149657082,1.8639629566728695,7.044260112390243,Very Strong
SYN394,Synthetic Company 394,Industrials,Machinery,0.5238764483939072,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6748849635408829,1.5476716141024451,1.3418751724010056,Neutral
SYN395,Synthetic Company 395,Energy,Energy Equipment & Services,0.4595259879509117,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6045603487149793,0.7472795204898076,3.2680394128702743,Neutral
SYN396,Synthetic Company 396,Information Technology,Software,0.6983248416836974,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6049665172885185,1.2454068561687417,4.55757943183602,Strong
SYN397,Synthetic Company 397,Consumer Discretionary,Hotels & Restaurants,0.16696404653242072,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8902870694354794,0.4963915210224566,1.0413757597475157,Very Weak
SYN398,Synthetic Company 398,Consumer Staples,Beverages,0.24050180367195342,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8562429123950346,0.25947044305351186,1.1853828239589648,Weak
SYN399,Synthetic Company 399,Health Care,Biotechnology,0.6503479020949567,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7242643697581854,1.8576308872899658,1.7713585165274948,Strong
SYN400,Synthetic Company 400,Materials,Chemicals,0.5568344061266723,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8444089050296504,0.33805076447501126,2.2077567719994335,Neutral
